x,y,z,player_name
366566.4375,282025.15625,7136.16064453125,WorTex12
323234.875,355236.25,14040.9775390625,moshin86
326202.71875,347161.15625,13775.7548828125,4Z1ZTJK
267484.21875,138282.546875,5299.193359375,RWD-_RedCow97
361735.5,299786.40625,7634.61376953125,mini_shkaf
374468.28125,291791.0,8526.5966796875,Hellboyy_-
246722.375,150105.0625,4388.53271484375,YuanBao-O_O
370160.96875,421127.46875,6621.65673828125,i0_JX_YouTube
372103.625,297856.65625,9001.80859375,GeNNNdy-_-
378583.21875,284820.28125,7189.390625,wenkaibo2000
375741.59375,292811.53125,8557.732421875,gadjimurad17
256359.703125,148048.3125,5326.7265625,7IBB_
367052.78125,439273.1875,6565.91455078125,oshuua
368553.6875,429410.0,6314.02783203125,KissesWhite
333195.5,756143.75,-1147.3380126953125,BOT_Konstantin
253176.234375,137921.375,5920.17431640625,13maizi
363230.375,303628.65625,9140.41015625,Zakopon
367549.6875,290241.65625,8196.4169921875,ABEKE_TDK
317144.15625,359025.59375,13706.650390625,123IceCream333
325286.375,352308.59375,14273.44921875,AGRESSORKZ
365746.15625,290533.65625,7138.998046875,D2aSm1LeAKTOBEKz
324783.9375,354924.875,13772.51953125,SLmLKm__KuyRDAk
365387.71875,299732.03125,7732.5546875,smallblack112
366668.53125,430089.21875,5086.01416015625,heengod
327374.71875,349977.8125,14038.16015625,JEKAJIO
371692.46875,299047.875,8196.53125,LovyAPtechky
369523.0,289498.1875,7371.37158203125,Rokky666
334599.65625,755348.0,-651.313232421875,Cezuss
334625.90625,755186.5625,-733.7745971679688,HariDron
372166.84375,299150.3125,8224.595703125,SHAKENZI
325772.09375,346708.03125,13924.5126953125,RusyA_BicepS
331895.28125,723559.4375,186.89956665039062,32russik28
372628.71875,298930.8125,8197.1123046875,eNjOy-_O
365403.9375,302685.09375,7456.4443359375,MedveDe-igor
302096.15625,313696.84375,10016.818359375,maximilianBG
357134.8125,753669.25,-975.2536010742188,Zero_0719-
322489.34375,361478.5,14249.484375,Smoky_-_
338035.8125,759656.5625,-48.055381774902344,Zero_1414-
346280.375,757556.1875,-1147.324462890625,Yxs768
342674.59375,758537.375,-891.4705200195312,fenglei95
378387.21875,293557.21875,7858.802734375,und1sciplined
316797.3125,341935.125,14118.22265625,smosmosmoke
316888.25,342081.21875,14118.125,VacKuB
271186.03125,518015.5625,13129.3447265625,Antufiero
318157.0,342913.1875,13804.966796875,C0mmanders
259548.46875,526778.625,14451.96484375,Darling2435
267526.78125,516492.65625,12341.7119140625,Taffy126
471766.21875,534006.0,20899.55859375,Student_37rus
358553.3125,751046.8125,-725.8862915039062,KAPUCH1NATOR
338836.84375,759998.3125,35.29676055908203,bycunka_YTube
371700.59375,422052.53125,6202.4033203125,ostrovk
481809.3125,530021.625,19677.505859375,BoyNextDoor3000
370935.84375,424447.75,6610.60693359375,XXXTITKASIONE
453032.25,546671.125,19821.396484375,skqueeTTV
291750.59375,313003.96875,10386.904296875,YoRHa-Battler
393183.84375,147023.546875,5537.7421875,XyaTV13
368239.9375,290541.6875,8077.61962890625,MentolNaFlike
325971.375,357752.96875,13775.9287109375,ll1nberg
499988.125,539060.0625,19890.646484375,MurziK_RuS_777
482674.78125,534733.3125,21577.26953125,Alihandro_kz
373841.8125,371415.71875,12639.48046875,kossuskersche27
369331.46875,430502.15625,5408.03955078125,MaMkuHa_CkaJlka
433382.53125,197561.75,6329.4921875,poi5on7ouch
328047.59375,207097.984375,8674.51953125,ekvents-
442603.4375,549242.8125,20750.294921875,Makmay
291524.25,307009.5,10495.291015625,123342525
370187.53125,421364.53125,6612.65576171875,Coleral
518165.5,430183.5625,9525.4814453125,Vobla
518924.6875,424908.46875,10264.7001953125,Midori9a
440486.53125,532116.3125,21325.02734375,Tri_ton
458005.375,670845.5625,9413.115234375,QQuiet-
370892.21875,423829.5,6303.88623046875,Tipson-
369022.78125,424367.3125,6484.3720703125,Hellboyy_-
368107.4375,430138.96875,4886.9873046875,CaLLMeBabyDoll
327544.09375,353799.15625,13706.4384765625,Niki-TUZ
444206.84375,240291.53125,5081.8173828125,VacKuB
328817.40625,193102.25,9673.736328125,vrtm-
430086.21875,199192.5,6604.0498046875,4live_nechlive
355469.09375,750796.6875,-462.9642639160156,TNT_Rolls_Royce
435242.90625,196228.84375,6132.458984375,C0mmanders
505853.46875,430490.875,11313.4375,Ya_PrO
424277.3125,195869.84375,7040.408203125,R_TBON_OTETC
436154.6875,201533.15625,6132.35498046875,smosmosmoke
344828.28125,200976.09375,10498.751953125,TS_collapse-
366662.3125,290550.5,8196.6005859375,milfhutners
367887.78125,430104.96875,4994.74755859375,ANRICOOI321
350758.90625,755899.875,-762.9774780273438,PARSIFAL01
297741.28125,314352.96875,10581.5791015625,KOR_JSI
376183.25,641941.1875,6725.173828125,FADED_1994
448790.25,546310.1875,21493.77734375,kb-kamal
366431.53125,440173.59375,4774.703125,AAA_077
365605.5,439980.5,6565.95751953125,Rock-n-Roll4_
375666.28125,435566.40625,5608.25,Vezyv1y-
455804.125,672529.0625,9028.3232421875,highegok1d-
352375.40625,60930.140625,8679.4296875,izya89
352890.6875,266620.34375,12921.7939453125,Kilidoz
367554.4375,442039.65625,5126.75048828125,SkviXXX
370323.78125,442886.6875,5456.8896484375,Unclek1
379031.875,444634.21875,4861.86083984375,B4NK1111R
367999.0625,303515.75,7477.0419921875,GG-05059923757
374888.53125,292636.84375,8526.638671875,1nGame_UZB
374224.53125,298806.0,8196.603515625,Aki_UZB
373891.28125,291845.03125,8526.5,TEMNEE-
248485.046875,541203.1875,15937.4306640625,EC_4eTuHeH_CureM
466396.78125,231418.8125,6419.9150390625,speens_18
365163.125,440455.625,6565.77587890625,WOWsushi
367983.59375,437721.5625,4859.68310546875,GeNNNdy-_-
613280.625,474695.46875,12152.9375,Mephiston-
371342.65625,441834.0,5336.34423828125,lTALYASHKA
560547.9375,295321.0625,12516.7529296875,MasterChef_ru
377649.8125,305044.25,9560.8896484375,Belapys
251316.3125,537592.6875,15127.73046875,EC_4eTuHeH-CureM
617071.4375,464477.375,11146.1123046875,Teasemx
249841.109375,530716.5625,14264.548828125,A6eke
621814.5625,467718.78125,8025.2666015625,hihon
249120.453125,537544.6875,15246.4814453125,moon6ek
247972.640625,538228.0,15155.9814453125,S1mo-
349257.9375,389425.875,13543.5498046875,KAIYE7777
524742.125,376608.03125,9647.47265625,ChelseaSmile-
350400.34375,389910.28125,12853.162109375,oyyi-
629827.3125,442869.5,7954.98876953125,apxe-
374018.53125,427848.21875,6351.853515625,jb18CMcb
367012.46875,439582.0,6598.5361328125,varik237
377014.6875,433932.125,5602.27392578125,CLBeast
396392.1875,312333.375,13527.072265625,BaurRitto
515616.21875,374070.0625,11145.623046875,SoulEater8888
377637.5,445371.6875,5636.568359375,z_MelloW_z
437576.6875,313166.34375,4075.85888671875,bfdgbfgh
366194.90625,440328.59375,4768.43505859375,4epTbI_4epTa
602809.0,331978.59375,7956.08056640625,chemuk_AHAHAHAH
365233.5625,440419.75,6565.92626953125,Boke_KZ
266077.6875,550645.5625,15947.923828125,jamal9511
365669.34375,440957.9375,5468.71142578125,BOROVIK-
251735.703125,536091.0625,15172.3046875,FaRaOn-1
257078.265625,539790.3125,15222.1572265625,Erba440
366358.90625,440184.0,4777.6943359375,He_npocTo_4epT
537282.5625,289611.96875,11438.212890625,rakhmetoff
524389.875,377198.34375,9774.8095703125,ShaimardanovT
370140.25,429696.3125,6225.98583984375,CHINAHZJDNN
372869.625,429841.8125,4832.73583984375,xiaotuantuan-_-
384002.59375,356715.4375,13679.84765625,PubG1iq
482325.15625,513057.875,18872.728515625,wozuinengshale
530239.9375,368023.625,9317.2978515625,kod1sss
367136.28125,439498.5,5060.61767578125,3aBaJlu
366054.71875,440370.96875,6308.01904296875,KASPI__GOLD
476966.96875,539063.125,19842.40625,O3O5-_-
367236.125,441019.65625,7210.904296875,Naiza_
377128.9375,444747.125,4863.6259765625,WoLvERiNE_919
486986.75,534547.9375,20932.9453125,wozuihuitangle
513408.5625,371981.9375,10807.0478515625,C0mmanders
517210.53125,373794.8125,10852.7509765625,smosmosmoke
366546.46875,439442.1875,6566.03369140625,KAIS_KZ
522943.0,367441.34375,10121.9697265625,R_TBON_OTETC
476691.78125,579380.875,21420.845703125,Pini_ykt
474145.71875,565995.75,21608.013671875,fre_ykt
473705.46875,579194.625,20276.318359375,mitrich_ykt
546970.6875,160956.609375,4659.39697265625,San3kee
548232.5,155752.71875,5274.58642578125,Jetix-_-
470440.34375,447732.78125,15337.9609375,MentallyBorz-_-
468781.6875,449782.34375,15649.1455078125,tipo4ek-_-
435584.0,521435.53125,21937.54296875,CJIenou_kot
547723.1875,156496.140625,4994.751953125,cursedbygod-
186003.4375,412190.625,7131.125,HeYqA4HuK-
567546.0,176302.109375,10554.88671875,XinZhiZao
443120.03125,513417.3125,20518.08984375,marabuka
374160.09375,298313.5625,8196.478515625,SHAKENZI
429632.96875,480327.0,54202.83984375,Kristina1827
552927.9375,149734.390625,4921.68505859375,uWannaBang
446988.25,507276.03125,23056.6640625,A_N_D_R_E_Y
449323.5625,498088.28125,28454.185546875,Sanchezmow
606519.875,433872.96875,12365.427734375,Binch0u-tan
367801.5,288993.53125,8196.6318359375,GeNNNdy-_-
524524.75,371886.9375,9650.6865234375,Xiaoomiee_-
184126.765625,408315.625,7867.51171875,ERDOGAN-
617168.9375,328303.4375,7944.859375,neztmka_ykt
383217.78125,514318.03125,10204.5908203125,Anouphel
502159.09375,426181.59375,8980.701171875,BEK_05_KZ
511593.96875,357560.75,12014.5390625,A-cen1127
184679.625,412058.53125,7585.984375,JoeRogan-
432763.0625,469201.625,45895.40234375,High_End_
256208.125,519418.84375,14269.767578125,100WVW
432982.59375,518668.65625,22665.20703125,DOGLTN_KZ
506594.40625,426089.6875,9809.1162109375,ZEDone0
619072.25,435125.96875,14621.783203125,she1h6
375354.03125,292327.375,8526.6357421875,stunn1ng
623533.9375,253615.3125,6540.38330078125,17_Roison
375540.09375,436355.03125,5607.97265625,KG-top
254270.265625,525662.4375,14301.8896484375,smosmosmoke
184929.0,411456.0,7897.33935546875,llllkkkk_
646957.5,418326.375,4037.44970703125,Opeeex
489624.8125,408580.40625,10131.2978515625,NeverLook6ack
256454.328125,524745.3125,14801.0283203125,VacKuB
525082.0625,370407.25,9179.9609375,Ww0909-_
258114.34375,519867.65625,14241.2294921875,Naiman1987
646096.375,256458.671875,6360.033203125,oFFo-_
569822.9375,168895.34375,10967.306640625,HUYARb
652024.1875,254269.5625,5889.2001953125,PaIIIkA
368571.75,429396.1875,6489.6796875,9_C_HyKyCa_6paT
646833.5625,258819.53125,6039.13232421875,ImXnr
620426.25,441587.125,13712.3701171875,Axeidex
502312.375,425782.03125,9445.4375,hom1xide
253460.796875,525917.1875,14159.3974609375,C0mmanders
184929.5,409940.65625,7684.2734375,wozuinengshale
606027.75,330316.9375,8559.845703125,fre_ykt
185534.9375,409839.125,7254.6279296875,wozuihuitangle
184015.96875,410909.34375,7869.447265625,O3O5-_-
181346.1875,423142.5,11803.1640625,ManInTheMirror_-
144202.21875,595515.375,714.7976684570312,Ho4Hou_cTo9lk
147586.203125,592898.0,1255.7501220703125,alexhatters1
143490.0625,590301.1875,1285.3760986328125,Quad-Cast-x
139711.71875,601381.125,795.9019775390625,theTENET
227061.453125,336355.15625,8064.5283203125,BR1GHTSIDE-
265649.25,345470.96875,7008.47314453125,Herosaw
367318.59375,424619.5,6623.01416015625,kzkzkzkz-kz
367107.6875,438756.15625,6565.87255859375,w1nckly
506954.5625,427073.8125,10617.8564453125,VacKuB
259434.078125,528103.5625,15404.48828125,KolyaTORRES_9
252104.296875,528480.5,14937.095703125,Che_ollle
247897.84375,528295.8125,14258.98828125,the_Lucky_Banana
504947.5,430792.96875,9639.2333984375,C0mmanders
255954.25,527673.9375,14344.4326171875,6oeBuk_
519346.40625,654285.0,11468.7294921875,mouz-NORDFJORD
279781.4375,538853.9375,15615.265625,Jelezyka
637296.1875,463393.59375,8296.0146484375,ArmorK1ng
172197.765625,308282.84375,9319.0068359375,POMAlllKA
185061.671875,408890.03125,7520.25927734375,NOKNUL_DOBIL312
517833.375,421983.0,9557.86328125,smosmosmoke
395743.96875,463032.25,10355.5009765625,spb17o3
633488.0625,453322.71875,10169.03515625,OTEC_DEMOKRATII
379561.40625,488670.59375,11384.7451171875,Exziger
251791.3125,537083.1875,15198.841796875,TMT-KENT
172375.53125,295600.75,10456.43359375,Respecth
477640.0,421703.40625,9952.2470703125,R4ZoR1337
629071.3125,475203.125,8529.2001953125,Sp0xeN_
365552.3125,653439.875,10994.1982421875,TRABANEOTRABA1
363953.28125,660735.625,7128.44970703125,puhangucci
476626.15625,579675.875,21420.861328125,ZOV_El_Kaluga
131734.546875,581954.125,16035.818359375,JRJD-SEN
325120.59375,356888.375,13775.8740234375,666dema
184062.984375,410943.375,7869.34716796875,koikumabala
473320.28125,401251.71875,19696.6171875,Mauvi
153854.015625,587436.6875,3083.6728515625,GSclub_Sulu0
482883.96875,570635.3125,20695.80078125,4epTu_Spike
477482.1875,573231.5625,19823.44921875,Aleksey_S_Alyans
152659.078125,578607.75,13421.107421875,XiuMu_-
339809.1875,493664.90625,7400.19580078125,EVERONEKZ
360121.0,509837.1875,7941.064453125,PerVut1
332570.375,471381.0625,6852.71728515625,Marssexyboy
477248.28125,422266.25,10652.88671875,Jruggie
183806.84375,409316.5625,6790.16552734375,IIIy4y
330245.21875,525772.625,13804.5009765625,otootootooto
185128.734375,407920.9375,8002.35791015625,CuHb-XO-M3Hb
326072.40625,351639.96875,13775.712890625,DragonSnipe-
457519.84375,670960.75,10293.3388671875,vesker121
317200.25,349388.78125,13706.400390625,350dpi2vert-_-
622649.125,467742.6875,9106.4453125,ZiKrOmAnT_twitch
487890.9375,617302.25,16437.744140625,0nePiece_
251193.703125,526010.3125,14259.341796875,Doktor_46
457735.4375,668868.625,9637.337890625,rob_bi1ly
480639.9375,430387.1875,11238.7080078125,dodiiikkk
470393.125,569992.1875,20948.35546875,Louise_Ketzerei
148784.140625,286789.25,9717.55078125,YUSUF_NOXCHO
143040.71875,292380.5625,10537.4794921875,StudentPBG
183114.8125,410622.0625,9094.0498046875,O3O5-_-
184185.75,412064.0625,6819.36962890625,wozuinengshale
184022.5625,407678.28125,7399.82470703125,wozuihuitangle
185765.59375,404237.4375,8296.9853515625,ManInTheMirror_-
144307.65625,290514.46875,10240.3212890625,A-b-r-a-m-S
158823.21875,296956.625,11511.29296875,noxchiy
441537.03125,548558.125,20954.005859375,NikolavnA7
449168.03125,546166.375,21508.23828125,6a6aYaga-
439650.625,532205.5625,21325.16015625,Dimon007
440377.84375,540079.0625,20788.19921875,PUSH3R-
370585.65625,440446.34375,5253.24560546875,Nikolai2302
462668.71875,518499.4375,20818.244140625,BLEACHminority
626723.625,468618.875,8586.7353515625,SaBr______
251518.375,532818.5625,15082.5244140625,XyaTV13
640498.8125,477035.375,10432.8310546875,SteveCubz
500228.09375,545139.0,19964.029296875,delv1sh
442430.1875,531017.75,19463.44140625,YellowSphere
639246.5625,463099.0,9724.4541015625,LisyaMordaTwitch
639424.375,471689.90625,9101.64453125,ZLT_Kolyan
478340.0625,578893.1875,21420.666015625,llMalware
156620.484375,600759.375,984.2970581054688,sc0ffy
630238.125,475191.59375,9675.2978515625,TokaeV_g458
472552.84375,559211.25,21775.900390625,vechnomolodoy-
458144.75,528100.5,19751.4140625,BIEBERLcyu
624506.625,480799.71875,7879.7470703125,the_Lucky_Banana
190940.734375,417764.75,6835.95556640625,fnatikatik
462630.875,518421.09375,20818.22265625,SHKERminority
471706.4375,550302.9375,20698.1796875,Mr_Jh0ns
366094.3125,438020.09375,4772.40087890625,Infinity_kz
623945.4375,468639.1875,8020.9560546875,Doktor_46
637556.9375,474058.40625,9339.71484375,undrushaaa
176876.890625,437847.34375,8138.388671875,thymstr
176959.078125,438580.46875,6656.779296875,RegiLevkin
637621.9375,472165.3125,9070.8369140625,Lieutenant01Rus
640703.5625,458844.625,7952.18408203125,Don_Abruci
259111.09375,527849.8125,15063.173828125,7yee_
375939.4375,434848.375,5608.24609375,kirillkarpenkov
185566.15625,419297.84375,10655.607421875,Smoky_-_
441502.8125,531964.6875,21325.158203125,URGYENminority
628236.9375,475475.15625,9053.509765625,RybAXA
474341.34375,565818.8125,21607.857421875,dantist567
248679.375,540158.75,16039.2626953125,Ovanmak
252018.4375,527697.6875,14415.599609375,2M007
477525.90625,574620.375,19860.56640625,faoallen
364958.625,439748.15625,4773.0087890625,001jik
369146.1875,424168.40625,6544.5322265625,SexXxymir0N
634452.25,479071.71875,9161.7578125,bigustl
629942.5625,473079.03125,9394.2353515625,DaDiGuiLai
367304.0,439249.53125,6607.13623046875,JestokiBRO
637585.5,472143.875,9104.3505859375,desaant
370275.6875,424588.8125,6230.43359375,FreeDom_kz
367568.53125,424427.9375,6620.04443359375,Maximus010
161187.671875,594186.8125,642.1000366210938,ASHR_de_TaRus
501277.46875,540504.4375,22102.95703125,AkeLa08
159451.140625,596942.9375,667.5283203125,n0tBadTry
493399.9375,542067.875,20340.255859375,Mar1naio
372350.6875,422837.6875,5934.36669921875,sailQvQ
144666.015625,601019.375,1178.13037109375,little_Gr00t
140542.5625,600612.9375,870.1892700195312,PLAYBOi1
151351.015625,599868.9375,761.691650390625,N1ckkkON
528140.9375,577908.0625,20707.1484375,LXSTmare
744779.9375,535381.5,1426.0653076171875,jex1673
255797.328125,519648.46875,14269.748046875,VacKuB
262182.9375,520404.46875,12985.9951171875,C0mmanders
278509.375,520322.78125,11523.8271484375,onewinterday_
266766.46875,513673.15625,12290.5673828125,shousetsu
389979.84375,419923.625,5202.07421875,fisterL
387170.75,421915.09375,5480.5517578125,Murasaki31337
386545.4375,419711.6875,4613.54443359375,alikok
346568.34375,749269.3125,-1147.3446044921875,Tw_Prolog455
616420.75,462727.59375,11058.9912109375,a1n4ik
341556.25,745189.9375,-901.1828002929688,NaOOO-_-
277144.84375,539716.625,19997.1875,TOKAEV-KZ
277091.9375,536081.375,17482.373046875,Fokycnuk
476597.75,201374.34375,6080.66162109375,ASHOT_WAN_SHOTTT
474257.59375,201524.96875,5752.94921875,Shift-__-
310204.03125,483921.6875,7424.08349609375,vert1Qs
347483.71875,758273.6875,205.5289306640625,JonVoxMan
472752.4375,195106.203125,6699.451171875,haar9nn__
452861.15625,570645.375,19792.146484375,Kristina1827
474588.5625,544318.6875,23172.005859375,JIeTHuu_BeTepok
473936.90625,196260.1875,6699.27685546875,BioQoO
610890.4375,466116.8125,13924.2060546875,SShrike-
609693.5,464412.90625,12173.2919921875,s1thz
337118.6875,548220.875,10630.9716796875,fonTraherman
338846.125,546181.6875,10742.7099609375,Shrewdiy
487774.96875,369137.0,10469.9599609375,KG-top
271344.46875,518661.71875,15372.228515625,VacKuB
384937.90625,305390.40625,7305.64990234375,train_of_pain
616179.375,463320.90625,9786.3427734375,MsDarya
338513.53125,759542.0,-30.732345581054688,Refrakshen
286101.71875,518059.90625,19650.96875,onewinterday_
563422.125,504554.53125,10676.90234375,ShadoW_08RUS
605953.75,463886.1875,13491.4150390625,Crazy_comewithme
442142.125,550261.375,20861.3515625,ExNt_XueLong
368872.78125,424222.1875,6310.5439453125,Yekindes
449710.09375,560372.8125,21596.337890625,High_End_
336164.9375,548638.375,10638.861328125,Kuki2k
504196.25,430268.0625,8976.8857421875,AlikhanBukeikhan
281126.125,526247.1875,17427.25390625,shousetsu
373843.75,298433.65625,8204.7080078125,ejikept
453192.53125,543435.0,19830.884765625,17_Roison
278617.34375,528468.25,11698.966796875,C0mmanders
449788.03125,546666.6875,21493.580078125,ImXnr
275861.5625,534134.1875,16860.49609375,MUANDIAN
388928.3125,294379.6875,10639.3671875,kogini
449320.625,546373.25,21493.65234375,oFFo-_
599503.875,438098.25,9626.421875,Aksen556
601097.625,460701.28125,14512.7529296875,GlebaHa
369480.75,420895.25,6626.18115234375,Kursant
505365.9375,375663.875,9921.8955078125,XiaoLee-_-
471290.125,450326.5,15402.078125,KaraBala_
275254.15625,537174.4375,16668.134765625,SUPERMAN_AST
371102.1875,424406.375,6623.05224609375,pztwwwwwwwwwww
456532.625,671585.75,9028.388671875,Sergey_Burunov
452325.59375,672068.1875,9034.595703125,FORTISKA
472659.6875,655317.25,13928.720703125,Ivanecc
455750.84375,668649.75,9580.140625,youngtreezy
473179.96875,198533.59375,5964.064453125,Sw1ftF1ow
346159.15625,747706.4375,-50.662864685058594,X-han-
353103.125,745379.75,-1137.052978515625,RIchrad-
344097.125,747878.8125,-50.56181716918945,1on9z-
348052.28125,744362.75,-366.86065673828125,Astera_-
379093.09375,426827.90625,4737.8857421875,CyCJluK9l
370792.6875,421339.78125,6762.5419921875,Ramzeti
370939.625,421323.53125,6761.1142578125,Barcelonec727
367199.59375,425362.125,5787.37255859375,HoX4uK
195217.703125,402768.8125,6484.09228515625,MsDarya
205963.875,508454.84375,7400.0849609375,BARIN73REG
378683.46875,318113.28125,11914.2890625,max503
388183.75,295962.09375,7506.27490234375,PaRaZuT
204873.578125,508416.75,7289.46630859375,Idol_-
205146.78125,509008.4375,7291.71875,FacelessFox
238609.265625,152239.046875,4313.568359375,J_A_C_K_P_O_T
189457.828125,406106.375,7559.1025390625,ATC_Crazy1123
73986.578125,216394.15625,12778.673828125,ZEDone0
198815.0,400394.03125,6751.97021484375,GlebaHa
374335.90625,435876.25,5607.8984375,BLACK_MUHAMMAD
367749.0,291328.75,7097.1044921875,SanYaNagibMAn
367367.21875,291346.78125,7097.2578125,seeenya
186637.0625,400918.625,7160.572265625,ATC_JMGentleman
184742.78125,441463.84375,6439.970703125,roflJkeee
183870.21875,408174.21875,7867.50634765625,tROJleeK
188643.875,405314.8125,7582.13720703125,XNGG_
257262.90625,515617.0,13261.576171875,BepHuTe_DeHbru
365875.46875,289300.9375,7345.1142578125,BRO_IPROI
189263.265625,406956.0,7131.61181640625,SamsaraCccco
268417.03125,516229.375,16405.87109375,VacKuB
203272.46875,444118.875,9127.712890625,GoroX_X
261835.71875,529010.8125,14823.1865234375,C0mmanders
308592.28125,613271.0,21374.70703125,Xenomorph_1988
277682.65625,516611.0,11503.8955078125,onewinterday_
361954.71875,303912.1875,9062.658203125,TS-BUURA
361724.4375,299945.59375,8252.767578125,Demirka8888
77348.796875,215173.390625,12715.912109375,PaPaVoN
371806.09375,424455.90625,5996.43408203125,Typ60
372156.4375,298929.4375,8196.626953125,KOREAAAseoul
187785.4375,403141.84375,6791.96923828125,Vofka26rus
365791.4375,288206.875,7097.3212890625,KALI0011
373669.71875,292130.71875,8526.5,VASEBETYOOOUNG
312986.375,608264.75,19669.4609375,Il_Predator
259613.9375,527405.75,14320.88671875,shousetsu
186974.828125,389323.4375,6536.17431640625,u1so
171152.8125,269954.09375,9117.58984375,MUhammad-SA
374997.46875,292760.875,8526.5341796875,Mike_83
366104.875,289397.8125,8196.6064453125,BRO_Bittals
372227.3125,298707.59375,8196.44140625,DIMEDROL_KZ
189145.984375,392451.8125,7230.435546875,Great9v_-
170715.15625,271248.46875,9089.4892578125,iaminte
373148.0,299706.65625,7076.97119140625,JAKE_JOHN
372394.46875,423098.71875,5659.6767578125,ZaZaZapatago
189323.25,402377.71875,6738.6640625,Austin_Blake
184663.875,409167.375,7358.11279296875,sh0_oCk
371780.1875,422964.75,6100.68505859375,TraxmeisterKZ
162213.703125,286446.71875,10015.890625,K-0011
176520.359375,293167.90625,10060.8427734375,koralina300
239572.0625,144006.828125,4616.3291015625,Belogvardeec
175906.53125,344815.53125,9332.435546875,Capitan_Kst
369446.5625,424415.5,6623.09716796875,BLEACHminority
370406.84375,421682.96875,6991.1025390625,URGYENminority
367676.625,424212.25,6339.50732421875,SHKERminority
367912.90625,424445.875,6622.69140625,BIEBERLcyu
85901.9453125,209830.890625,11985.5205078125,DETPurpLe_1
533613.625,141804.078125,4534.47802734375,ValeraMos
535110.9375,141776.421875,4522.77734375,hffect
469579.8125,570526.9375,20856.484375,voin0010
474285.4375,567373.875,21607.921875,RomanSoida
540024.6875,162227.03125,4508.4326171875,STRoNG_IcE
368829.125,428558.1875,6314.29443359375,crazyz1oy-
367595.375,424435.15625,6520.84814453125,Hadouqqen
452207.125,667109.9375,10026.185546875,CoOlshoOte
366565.0625,427649.75,6023.7109375,Epsihorra
504905.96875,430745.5,9732.5986328125,skiff5ac_Twitch
591043.4375,252347.53125,12045.7255859375,boybook_
474466.375,564116.3125,20847.53125,cyber_p0n41k
435937.34375,201448.046875,6162.99267578125,onewinterday_
329912.625,124450.1328125,6531.26171875,miniyonkis
437227.34375,278352.59375,5053.43701171875,THE_BDL
435277.8125,280728.375,5715.09375,Gazzay
453492.90625,657639.3125,17686.775390625,Ormusd
450203.03125,561201.4375,21596.01953125,ni4ese
379161.8125,446258.4375,5647.47119140625,hek1s
323125.71875,359739.9375,13734.5234375,Provacator
327422.09375,354429.03125,13768.6337890625,varvar01
371952.375,422973.8125,5998.06201171875,smola-_-
448668.0625,238411.828125,3299.8896484375,VacKuB
365863.125,440533.65625,5326.0341796875,stydeents
437792.46875,282431.03125,5337.3466796875,Kz_umirin
401203.625,187725.578125,9465.41015625,HEADShout_DeaD
439499.0625,276916.46875,5037.986328125,Jamir_PUBG
449897.0,559455.5625,21596.248046875,He3HalO
366708.15625,440232.78125,6300.5458984375,STRANN1CK
368001.25,442329.8125,4722.11572265625,sdrdv111
345448.78125,748048.4375,36.73878860473633,1on9z-
361886.65625,135533.75,6811.859375,Xeon_Bled
348013.9375,755915.375,538.5144653320312,X-han-
262608.1875,530414.6875,14664.998046875,KOREAAAseoul
321103.75,360818.84375,13820.140625,freedom215131
280799.78125,520288.5625,12538.94140625,OyanQazaQ
371834.875,441323.46875,4884.19873046875,1Leooo1
457029.78125,655843.75,11771.873046875,Afteshock
347642.71875,743729.875,-78.19194030761719,Strawberry_yyu
333332.6875,129379.7578125,6692.04248046875,ZeoKr1tus
326751.5,351816.6875,13706.623046875,ivor_bezkostnyi
435731.0,195248.25,6862.900390625,C0mmanders
267433.25,515746.34375,13085.1357421875,DIMEDROL_KZ
530706.125,369639.53125,9519.787109375,egdrf5tvyh
281427.84375,539901.625,16269.76171875,lolplsdiethnxbye
391525.8125,121835.4296875,5080.25537109375,youngwhytxic
456077.40625,560336.625,19776.314453125,cybercity-15
375916.1875,444798.03125,4865.85888671875,TbMA_68
366423.5625,288579.8125,8226.0986328125,YA-mamba
372369.59375,297576.71875,8196.2548828125,xX_WhiteNigga_Xx
598094.125,251921.484375,15853.818359375,8HighLy8
365804.875,440031.21875,6565.89208984375,uqwero-_
375032.90625,294874.03125,7433.896484375,katcher-
593719.5,254655.59375,10862.8310546875,36Slayer638
522945.96875,373927.90625,10454.10546875,winloveyoudead-
550083.125,494735.75,15850.869140625,HS-Grassiello
364745.875,439136.125,4830.64111328125,tyda_cidi1
366324.3125,440152.5625,4801.68798828125,dalgat100
559086.9375,503007.25,13500.640625,normal_ez
438619.78125,276183.59375,5149.66015625,pyc_XOPC
390790.25,279591.21875,6525.48046875,ZhulaN_YouTube
437623.6875,280202.5625,5768.89794921875,Lanorash
176169.1875,687859.5625,15990.8095703125,P-L-U-T-
383039.375,278107.90625,7172.17919921875,Impressive_Kz
327385.65625,354573.28125,14183.6494140625,OhKj1
368531.875,288324.4375,7496.400390625,IIMHOT3P
435914.96875,276395.6875,5087.34326171875,N1mbleo
393406.15625,282424.78125,6637.4521484375,Rus902018
327789.28125,358346.8125,13706.7626953125,REALgangsta1337
362007.5625,302370.0,7616.525390625,AreAre1
368397.53125,290026.5,7846.578125,CIIIIUU_
358306.09375,420188.03125,5549.517578125,sdrdv111
436782.1875,279807.625,5264.892578125,Dev1tane-
